PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,PC_65,PC_66,PC_67,PC_68,PC_69,PC_70,PC_71,PC_72,PC_73,PC_74,PC_75,PriceCategory
2.465962327406143,0.5282623674025926,-2.1208522173158655,-1.7863123674104588,0.2187995893167183,0.25530068194986383,-1.4050033375942779,-1.3703769018191783,0.3588052160350875,-0.4442155084723984,-0.9262028471501424,0.41445995474345704,0.3374076270714454,-0.46249723240353063,-0.967213106102303,1.3431875700341396,0.4852366565116697,0.8690355093820974,-0.7675329806466346,-0.9731373634325764,-0.4308826513210784,-0.06104958123952476,0.3449796649716786,-0.49990871805964426,-0.6497253942975388,0.26932767883232295,-0.26688310228395434,0.03684116890136364,0.09827069281261315,-1.078586199151516,-0.6783307316617615,-0.032658230362210314,0.02746538589518394,-0.0561574903896345,-0.19267914106625256,-0.10419221991374562,0.2144407446247037,0.4421455988160765,-0.24148295826799565,0.03276493401046842,0.2363823730060433,-0.34291518465569387,-0.030125615472025868,-0.07309609260752152,-0.009503807444844917,0.09173205194313214,-0.11894273524468524,-0.17910519468001962,0.10840009121091196,0.12889341470883964,-0.16227324599672865,0.2679863350757773,-0.17095412469173846,-0.13471401446627831,0.081986254123918,0.19302339281495146,0.14475399059850202,0.19273018669111483,-0.20335052960672237,-0.052393891928122466,-0.1224691935798727,-0.271216928848569,-0.2565690116156057,-0.10187596033047483,-0.09166788298137625,0.17687696036651815,0.14092001042628494,-0.09710934660485689,-0.07458069794682594,0.03497709228029449,-0.15985037820630682,-0.03442066426251205,0.03393610297844314,0.23373454638093033,0.0050621814806297944,1
0.09713461501062912,-1.4809879080478625,1.3430526794168187,-0.3266037983707227,-1.6445265855590199,-0.3258452584187001,-0.5462955271434161,1.076433720575183,-3.5855368964734096,1.1082462263835908,-0.43474342588533277,-0.5999619496613566,-1.1206774330466596,1.123735176533757,-1.2780729577547838,0.36525210686331727,0.7348764960569342,0.85920930735296,0.18505851715402127,-0.9573948038476667,0.011666405256193845,-1.5801451135633684,-0.7553847054375088,0.17045462989136942,0.19919863883420313,-0.1324686882601393,0.9256929242700331,0.41651700322691415,0.3298603540612797,-0.9310095518951602,0.5774755251984733,0.9917386340568562,-0.24090687669168837,1.0883792921955577,0.19735262209840934,-0.44553856758875526,0.7159214541898082,-0.1358237653883018,0.38492071585211357,0.14288158124073094,-0.8625416803382324,-0.10832980614407926,-0.16446691791852133,-1.196792830901657,-0.4297173736931986,0.052945062672496504,-0.10579635945848576,-0.44327277468318693,-0.34124682118516225,-0.012382416316621871,-0.3623190899921387,0.4054156140639751,1.3379387638527758,0.03549520265451686,0.13344046998696382,0.14436836973368708,-0.40958819661706736,-0.34285562294672894,0.051832091480395345,0.24528047450915566,-0.14935371967816724,0.027635619781034394,-0.4032311688911933,0.3529975565655457,0.2540917492237814,-0.12920542557566325,0.19339209444970365,-0.35054711781626446,0.2996400880498149,-0.02573529034434376,0.009464045035789435,-0.09870069622374324,-0.1634625075258742,-0.06912985969649131,0.15390529298292419,1
2.870229725272282,0.3595421460092087,-1.729206693236638,-1.5471901892347302,-0.49684488939146326,-0.25579890413483675,-0.20664573414926193,-0.6373685111745672,0.1026971391656937,-0.8848888451418332,-0.775746094301918,-0.3172788553899459,1.3904756508792189,0.49037338375444245,-0.8434297279495968,0.44363704151456856,-0.16709412883574412,-0.13078627176155985,0.016223679027524484,-0.9226973270401329,0.640949184228134,0.39769920465892333,-0.6999034009149446,-0.035735353980546204,-0.5292560871897326,-0.24559541288308434,-0.24248811094551448,-0.9700602767602269,-0.6785491480806919,-0.9816218626271074,-0.04471280109357064,0.028935974353869378,-0.08310338685535036,-0.1407392499942467,-0.34702295999601346,0.00216972115828615,-0.17829559457495592,0.4547472669115789,-0.15765917378348046,-0.19059681598061304,0.3976912229788488,-0.05845155302534895,0.016927806223791933,-0.8322740543867905,0.23250027221403374,-0.18445026021648392,-0.09133379758854161,0.2894940456048646,0.02099587109144803,-0.23135545010909278,-0.03321732121819716,-0.4447127749033003,0.08161727287426225,-0.061310812453421924,-0.004889018076820184,-0.3379081352934707,0.13443878780936447,0.23497374235861537,0.306564488074609,0.3677610200548289,0.12599871344140753,0.16917028567908596,-0.249081708232218,-0.545679034451356,0.42185866537378436,0.1171019312619077,-0.18637535711755332,-0.12895835601385952,-0.47655986627175273,-0.18343917080470376,0.042958552059734624,-0.16356248833382322,-0.02973341609922966,0.23097670072421678,-0.10607095399960399,1
-0.5960349695609585,1.3827490495747512,0.5594443143703756,-0.1430433200453732,0.16771000684471515,2.2203041683455145,1.2586708189210893,-2.0453067678893224,1.0354908710099764,-0.41161022046426843,0.18048543822101834,-2.7203343886403974,0.3723939952699199,1.311615048157526,-0.021422008104780895,1.6023183649992625,1.2875093869108138,1.4615694376292625,-0.342805915437262,-1.684566744620306,-0.442759370959713,-1.4225453509536337,-0.011894958549491783,0.09982355182484233,0.4649529464287455,-1.234710933226995,-0.5650395042470199,-0.8731076243774732,-0.49742728050663093,1.4140902881029682,-0.45136799840546055,-0.12785405399170477,0.411304209802093,0.10021683400791372,0.4358593828388419,0.27616502158039835,0.8450614268083995,0.7376167956163668,-0.017685056352794073,-0.4616477608456306,0.7972356699448382,0.42382318140858166,0.027367476678770344,0.9264298389757064,0.45012585043857356,-0.0549168209694148,0.9671465737699924,0.33694562136908474,0.2528078614868618,-0.07880804155582544,-0.8029719453197888,0.5707892388401091,-1.0338849378858395,0.2638355414536801,0.03591879914690205,0.5074313338811709,0.7061365171940569,-0.7977251701965633,-0.7103113402126544,0.3025289652142432,-0.2488309662802247,0.6176608142855898,-0.16037699412520018,-0.37517972419034035,-0.34156548958663624,-0.3491420315788825,-0.9466440890169918,0.6627968935788326,0.37301620981310013,0.3493162241282988,-0.025612480228046876,-0.4062844404688762,-0.8371979607799444,0.3301158259657177,-0.4858028678723762,0
5.319073748150047,1.4844929013481634,-0.1387928960779729,-1.559682499318048,-0.30194967074548995,-0.26852526523547127,0.016011476883634503,-0.8344102541963094,-0.744792111596031,-1.249259078349995,-0.4354892717384628,-0.9528050851459396,1.0756213750953094,0.11586306927773216,-0.8860956894786388,0.08090517284597278,0.501081058303139,-1.4681329965626282,-0.1727916392607966,-0.7109412360269175,0.8531023538914246,0.21072878634686265,-0.13875227739515594,-0.4626458580187876,-0.05979791976043012,-0.3922383419616462,0.029214117048994896,-1.5287294711989028,-0.5678106535916493,-0.45152884474744126,-0.2470894333481319,-0.1380208804630931,-0.005557592737725615,-0.2272652896291168,-0.04516137889201584,-0.28566438570858466,-0.11858343682346738,0.2977806142345385,-0.3115437721038679,-0.07396604809922383,-0.2729724219338122,-0.39089845247964855,0.10773629273757271,-0.45449342758513245,-0.1741692224976905,-0.08707030242379504,0.13288767236649363,0.19648170699082462,-0.169092286781434,0.17669858874676841,-0.45424048404515427,-0.2922956433754226,0.05999586212529113,-0.5091963003938431,0.1815974438162345,-0.10391912684774578,-0.04166252895530607,0.2772279574371436,-0.0308961345840763,-0.021417331826133576,-0.2776075233541282,0.08275086037061631,0.09008541842049043,-0.06715912828802416,-0.17246214619673694,0.06335975521745094,-0.07753418197908525,0.0323774620179899,-0.0349192168133691,-0.0024951649753126356,-0.058726264789279996,0.17882451844391128,-0.01936375009689856,-0.08554920799606837,0.017118607639083835,1
-0.06296616845352877,-1.8481995927082324,-1.1150942177336767,-1.2754432116959276,-0.8391543176942754,-0.002783548177583136,-1.2355135076624637,-1.605511883499294,-3.3579126551888474,-1.720141318110184,0.3376092381167764,3.412851383201312,7.621802966943336,1.881301815514924,5.79852212555776,2.075581237085825,1.9950449136109174,0.03466173452704136,-0.19833590669292306,0.7453899315617089,0.2553349812078372,-0.6727070425234754,1.996411695313554,0.5109884305728986,0.004171094311788706,0.6710936724036538,-0.6351064273150633,-0.128807217700579,0.0032737873856070123,-0.07392391341627785,1.003400045330733,0.42240644089908386,-0.8884923096332865,-0.2089987706599783,-0.6002655786122048,0.08519453874568615,-0.5705541386078615,0.55968265880948,-0.1283163860815458,0.1261281826482721,0.39683896097488547,-0.6419818603404354,-0.04260527096551317,0.506892885659258,-0.27916602938575436,-0.0588556702307176,-0.12234658478229968,0.3175016357816734,0.01695739961992451,-0.48410952341681657,-0.03434173839890376,-0.19493279348801024,-0.4697564400387954,-0.691317015894539,0.4841096130596025,-0.2704458121501738,-0.08996522775772661,-0.21136506335129193,-0.5845684179133435,-0.3935720851205403,0.5442758467955303,0.09010624924049135,0.04632988796240817,0.08037398000786242,0.39522400258358453,0.10284801183084696,0.0342116005470908,0.03495516018747577,-0.04924075255095278,-0.1796422303217541,-0.0559204789056237,0.12569674928895358,-0.4064264392301087,-0.05195346817853934,-0.5633767479838435,0
4.0917738906501535,-2.576426408579283,0.3612216856907779,0.10703643736404883,0.6329709000144506,0.981957566825082,-0.14622720856915547,0.38666581772493874,-0.686921976018635,-0.9234549473132783,-0.9268491104072383,-0.20212660665401586,0.25478374841754503,0.5156968387898614,-1.3115305522474932,0.030958062704610028,0.1132705236607458,-0.7052178832627871,-0.49386297626356146,-1.0975801517899213,-0.11883268530389988,-0.468793198866954,0.36771673376275493,-0.6307133578000962,-0.4307727354822889,0.5529727828550038,-0.13996232433600378,0.07328613420374532,0.522260903053098,-0.3160669131150337,-0.5705591685689214,0.5503748743737559,0.18948998374457063,-0.3878181809146908,0.8131219383931382,0.12681135768490417,-0.1519000005444286,-0.09956463147726417,-0.3028362785352071,-0.32932757218214664,-0.1393946637006857,-0.349877236703392,-0.541742130386378,-0.2537095850397151,0.6203698032545648,0.2853958727557991,-0.2460225800731296,-0.18574482049143612,-0.3028791749571873,0.23073414875550669,-0.22611190958253044,0.1280908899959384,0.19420671568988077,0.02771380177746188,0.07007217986910061,-0.21981464960396307,-0.48679694362308185,0.3221074108682208,0.4577688729808335,-0.09044205504451251,0.3644608349072513,0.14258259962320394,0.21380066458929015,0.2890766322395838,-0.21454465418650812,0.11570905791714269,-0.3139883830169302,0.4093644659648951,0.2978591672197617,0.062432848480531634,-0.10545777230959406,0.024950188047057342,0.09269700731694182,-0.4313850588057862,-0.18544706259556185,1
2.1294261681952666,1.4521416307146164,1.8675642393640615,-2.7791906625174403,-0.7859323409429243,1.3229021421364233,1.0348794865673774,-0.6661230290540798,0.3800022523430803,-0.26179314655936464,-0.5122818282236395,-1.0851154110821255,1.8775718776705308,2.031893359184,-0.8205028550802775,0.18468433506079826,-0.3979419671805981,-1.076206235380444,-1.8269780077655051,0.8875578560986738,1.4538706982261136,-1.4261572695258784,-1.3252971367818933,-0.24062731802922271,1.6845265649101742,-1.6507020096639033,-0.17090377181304947,-0.4967303602718646,-0.2992966458768608,0.007054231957427111,-0.1371160721392556,0.41850719173650724,-0.4824730040912127,-0.11260227660348064,0.08643593856306142,-0.0391001120994828,0.5733162309172621,-0.7894596530855437,0.040883901523433464,0.23746075864685232,0.06492172384004406,0.33649998467662723,-1.1240349361029838,-0.5592028709569461,-0.2878945537642768,0.4869172309356231,-0.13192682080975932,-0.3055921384941398,-0.16739438961829467,-0.4224489431668689,-0.03914895168852854,1.1240538013040844,0.8578910614917787,0.10409745464399221,0.5093941333716241,-0.21159720140914315,-0.5684190622090538,-0.769668921534034,0.22930459605954986,0.42592858232282116,0.5361396266450958,0.06369721827632836,-0.014689869001553005,-0.2655391270103585,0.5454956269805643,-0.3406218852810386,-0.5974521428795833,0.02320929924803906,-0.035189550322299715,-0.4295087762421918,-0.06228807444246964,-0.026791597050949165,0.00990724777245266,0.23718216517233723,-0.32463519275147323,1
-1.664344516735217,3.263325931342494,1.4826454607526665,1.5089256393986132,2.445341327895574,1.6204669208119185,1.3333512394884741,-1.2524210150885973,0.18809317447542712,1.8641373043149856,-0.14034973284977084,-2.0088331133594104,0.8613155037558266,2.4312371290648294,-0.1914111780271529,0.9609517416975301,-0.42178584029131705,-0.12040880041700275,0.8537402378966079,-0.8467241307788352,0.3046766359410465,-1.6908374081942104,-0.9931499237857494,1.1191367758890072,0.11493296766330828,1.185258856570562,-1.579870339912379,0.5302642178352425,-0.456136727397561,-0.9543602868111686,-0.7510172969945207,0.7769897748560383,-1.2746806308795877,0.8342305790546433,0.2140682148695834,0.9237184119355913,0.4770783239591624,-1.0363365082031093,-0.9422539190604816,-0.14015479180271972,0.2262415078153353,0.3126233665796112,-0.1685462376299582,-0.06281172037217417,-0.1617443479112739,0.10138436394352367,0.9167930260279754,0.27431786432861305,-1.0293858895753234,-0.16163018853769173,0.32378917415250863,-0.17490663336166948,0.3379669619567342,-0.2933703560490919,-0.3088818787795652,0.16488884966019696,-0.29297089920648883,-0.266593630560529,-0.32322798071912134,-0.1224809469064052,0.19344621421336947,0.04278516180945222,-0.061596681621728204,-0.07044555192639598,-0.4438996184853566,0.29276941224988257,-0.35407542858750346,-0.05044040963740274,-0.6325987877192047,0.04345203549082906,0.14745601585415366,-0.26079057708804626,-0.5363936951674875,0.020134414931928083,0.5119276969964431,0
-3.054008813475124,-0.4667024657157575,0.680400422030177,-1.932254352661787,4.04301122228969,0.96990178765951,0.41150017870603367,-0.11129625473094991,-0.41562016745181213,1.8762055591910294,-1.3381517108879932,0.3927454775682171,0.57940906706771,1.6571562780342748,-0.6133879165092364,1.3426086739311398,-1.0042659210722362,0.5881428586716327,1.5349101412231594,0.010797854970346332,-0.9482534202216948,-0.5380536346005922,-1.739566060822197,2.0881908601185004,0.1366163395110628,1.3473117381237505,0.05938966649834173,-1.1925969981927889,-0.7429603673856993,-0.8223982187280378,-0.4739657703915681,1.1477138701873235,0.45790826022916614,0.8983288505326783,0.5584176492682277,-1.1313723739891626,0.7492486686865888,-0.18830811810287573,-0.336260597218073,-0.7384180086799955,-0.9852290298791019,0.40612405627835,-0.07210663451349465,-0.8376140770906575,-0.5347095930602623,0.5182251655964701,0.42000355284399515,-0.3446453484913367,0.6020128097805449,-0.6100203662706972,-0.3820058427326641,-0.44171611623364493,0.6537370402395226,-0.027223007917371925,-0.46253653643621495,0.028104132786029534,-0.04657656050776358,0.2761287217328254,-0.32653474262390103,-0.27557228818565166,0.30636107076642427,-0.3508194483039485,-0.07661986688076383,-0.3963713045352538,-0.2542443489169578,0.3286538477808935,-0.3073543257759841,-0.24418866528992125,0.6927830994385346,0.37856608934195873,0.10465541635438592,-0.38955250657849655,0.03013943700256721,-0.052194706349500436,-0.5765608438165012,0
